epoch,stage,total,bce,aux_p3,aux_p3_weight,clean_iou,unvalue_accepted,unvalue_batch_count,unvalue_consistency,unvalue_dynamic,unvalue_dynamic_weight,unvalue_out,unvalue_out_weight,unvalue_reliable_pixel
26,mask_warmup,0.021466,0.021466,0.000000,0.000000,0.156465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,mask_warmup,0.021230,0.021230,0.000000,0.000000,0.154665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,mask_warmup,0.019328,0.019328,0.000000,0.000000,0.146552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,mask_warmup,0.019484,0.019484,0.000000,0.000000,0.143033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,mask_warmup,0.019719,0.019719,0.000000,0.000000,0.138709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,mask_warmup,0.019117,0.019117,0.000000,0.000000,0.141385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,mask_warmup,0.017961,0.017961,0.000000,0.000000,0.133576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,mask_warmup,0.018611,0.018611,0.000000,0.000000,0.133632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,mask_warmup,0.018956,0.018956,0.000000,0.000000,0.133412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,mask_warmup,0.017532,0.017532,0.000000,0.000000,0.130204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,mask_warmup,0.017508,0.017508,0.000000,0.000000,0.127336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,mask_warmup,0.017250,0.017250,0.000000,0.000000,0.130117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,mask_warmup,0.017061,0.017061,0.000000,0.000000,0.126818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,mask_warmup,0.016876,0.016876,0.000000,0.000000,0.123888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,mask_warmup,0.017100,0.017100,0.000000,0.000000,0.124399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,box_introduction,0.015664,0.015659,0.000000,0.000000,0.125563,0.922772,1.000000,0.000669,0.271381,0.000000,0.015385,0.000410,0.791889
42,box_introduction,0.015911,0.015843,0.000000,0.000000,0.123109,0.920792,1.000000,0.000651,0.256599,0.000000,0.026208,0.002859,0.799418
43,box_introduction,0.016018,0.015886,0.000000,0.000000,0.119670,0.930693,1.000000,0.000597,0.262122,0.000000,0.016275,0.007701,0.807111
44,box_introduction,0.015719,0.015489,0.000000,0.000000,0.116475,0.895050,1.000000,0.000204,0.234668,0.000000,0.016604,0.014815,0.805251
45,box_introduction,0.015853,0.015640,0.000000,0.000000,0.120304,0.920792,1.000000,0.001519,0.274978,0.000000,0.009107,0.024027,0.799796
46,box_introduction,0.015355,0.015049,0.000000,0.000000,0.119323,0.908911,1.000000,0.000694,0.282914,0.000000,0.008926,0.035110,0.796252
47,box_introduction,0.016129,0.015776,0.000000,0.000000,0.118253,0.893069,1.000000,0.002003,0.273033,0.000000,0.007265,0.047791,0.810173
48,box_introduction,0.014410,0.014197,0.000000,0.000000,0.116671,0.906931,1.000000,0.000231,0.257890,0.000000,0.003520,0.061757,0.817753
49,box_introduction,0.016258,0.015771,0.000000,0.000000,0.116224,0.857426,1.000000,0.000490,0.264556,0.000000,0.006508,0.076664,0.810662
50,box_introduction,0.015180,0.014799,0.000000,0.000000,0.115632,0.891089,1.000000,0.000307,0.252076,0.000000,0.004168,0.092147,0.825345
51,box_introduction,0.014860,0.014548,0.000000,0.000000,0.115024,0.881188,1.000000,0.000345,0.268850,0.000000,0.002873,0.107822,0.814880
52,box_introduction,0.015599,0.015106,0.000000,0.000000,0.114475,0.891089,1.000000,0.000939,0.267353,0.000000,0.003988,0.123305,0.812175
53,box_introduction,0.017940,0.017024,0.000000,0.000000,0.123810,0.887129,1.000000,0.001821,0.283378,0.000000,0.006564,0.138215,0.819834
54,box_introduction,0.016377,0.015626,0.000000,0.000000,0.114463,0.885149,1.000000,0.000298,0.263506,0.000000,0.004935,0.152183,0.823110
55,box_introduction,0.016145,0.015365,0.000000,0.000000,0.116877,0.885149,1.000000,0.001293,0.281412,0.000000,0.004690,0.164866,0.813271
56,box_introduction,0.015517,0.014978,0.000000,0.000000,0.120304,0.885149,1.000000,0.000241,0.257278,0.000000,0.003088,0.175952,0.819792
57,box_introduction,0.014902,0.014393,0.000000,0.000000,0.109055,0.869307,1.000000,0.000264,0.239198,0.000000,0.002763,0.185168,0.825405
58,box_introduction,0.014184,0.013824,0.000000,0.000000,0.108816,0.883168,1.000000,0.000080,0.245488,0.000000,0.001878,0.192287,0.835437
59,box_introduction,0.014290,0.013954,0.000000,0.000000,0.109262,0.893069,1.000000,0.000327,0.268113,0.000000,0.001706,0.197133,0.839093
60,box_introduction,0.013547,0.013322,0.000000,0.000000,0.107330,0.849505,1.000000,0.000087,0.256264,0.000000,0.001131,0.199588,0.844099
61,teacher_recovery,0.014006,0.013688,0.000000,0.000000,0.108210,0.870297,2.000000,0.000290,0.303273,0.000228,0.001266,0.200000,0.836281
62,teacher_recovery,0.016803,0.015921,0.000000,0.000000,0.114895,0.862376,2.000000,0.000937,0.290320,0.001593,0.002114,0.200000,0.840016
63,teacher_recovery,0.015565,0.014055,0.000000,0.000000,0.112146,0.869307,2.000000,0.000334,0.282222,0.004311,0.001429,0.200000,0.843961
64,teacher_recovery,0.016675,0.014358,0.000000,0.000000,0.106557,0.887129,2.000000,0.000124,0.258914,0.008351,0.000928,0.200000,0.842678
65,teacher_recovery,0.019136,0.014968,0.000000,0.000000,0.106853,0.909901,2.000000,0.000643,0.291032,0.013669,0.000978,0.200000,0.849451
66,teacher_recovery,0.020296,0.014278,0.000000,0.000000,0.106607,0.892079,2.000000,0.000216,0.281079,0.020207,0.001636,0.200000,0.854063
67,teacher_recovery,0.020630,0.013116,0.000000,0.000000,0.105257,0.916832,2.000000,0.000228,0.264500,0.027893,0.000616,0.200000,0.861206
68,teacher_recovery,0.025873,0.015613,0.000000,0.000000,0.103654,0.919802,2.000000,0.002119,0.269315,0.036643,0.001809,0.200000,0.859050
69,teacher_recovery,0.027538,0.014604,0.000000,0.000000,0.106063,0.911881,2.000000,0.000783,0.269630,0.046361,0.002280,0.200000,0.856451
70,teacher_recovery,0.028892,0.013930,0.000000,0.000000,0.101310,0.928713,2.000000,0.000106,0.259667,0.056940,0.000770,0.200000,0.869612
71,teacher_recovery,0.032592,0.013975,0.000000,0.000000,0.100691,0.948515,2.000000,0.000341,0.266710,0.068266,0.001965,0.200000,0.874128
72,teacher_recovery,0.035806,0.015226,0.000000,0.000000,0.101998,0.940594,2.000000,0.001146,0.250602,0.080212,0.002304,0.200000,0.877319
73,teacher_recovery,0.038128,0.013800,0.000000,0.000000,0.096721,0.945545,2.000000,0.000513,0.259371,0.092650,0.001533,0.200000,0.881100
74,teacher_recovery,0.039405,0.014640,0.000000,0.000000,0.099177,0.960396,2.000000,0.000937,0.229385,0.105442,0.002788,0.200000,0.874231
75,teacher_recovery,0.041528,0.013550,0.000000,0.000000,0.095954,0.945545,2.000000,0.000170,0.233833,0.118448,0.001553,0.200000,0.889805
76,teacher_recovery,0.045793,0.015081,0.000000,0.000000,0.096662,0.941584,2.000000,0.001121,0.229516,0.131526,0.002716,0.200000,0.889803
77,teacher_recovery,0.048106,0.014991,0.000000,0.000000,0.099320,0.947525,2.000000,0.001093,0.225299,0.144533,0.002655,0.200000,0.889212
78,teacher_recovery,0.051244,0.014440,0.000000,0.000000,0.095910,0.955446,2.000000,0.001206,0.230181,0.157325,0.002762,0.200000,0.893049
79,teacher_recovery,0.052855,0.013747,0.000000,0.000000,0.096551,0.956436,2.000000,0.000494,0.228459,0.169763,0.001609,0.200000,0.895369
80,teacher_recovery,0.053526,0.013999,0.000000,0.000000,0.095657,0.953465,2.000000,0.000557,0.215638,0.181711,0.001610,0.200000,0.896957
81,teacher_recovery,0.058220,0.015221,0.000000,0.000000,0.097974,0.954455,2.000000,0.001050,0.218424,0.193038,0.004045,0.200000,0.897556
82,teacher_recovery,0.058019,0.014120,0.000000,0.000000,0.095593,0.964356,2.000000,0.000911,0.212523,0.203619,0.002922,0.200000,0.900902
83,teacher_recovery,0.062455,0.014607,0.000000,0.000000,0.094809,0.954455,2.000000,0.000965,0.221607,0.213339,0.002708,0.200000,0.907234
84,teacher_recovery,0.061149,0.014183,0.000000,0.000000,0.096627,0.963366,2.000000,0.000532,0.209440,0.222091,0.002204,0.200000,0.903191
85,teacher_recovery,0.061110,0.013986,0.000000,0.000000,0.094405,0.952475,2.000000,0.000298,0.202859,0.229779,0.002508,0.200000,0.903840
86,teacher_recovery,0.061974,0.014207,0.000000,0.000000,0.094582,0.960396,2.000000,0.000692,0.200591,0.236319,0.001752,0.200000,0.912224
87,teacher_recovery,0.058900,0.013286,0.000000,0.000000,0.094073,0.957426,2.000000,0.000801,0.186426,0.241640,0.002618,0.200000,0.913306
88,teacher_recovery,0.062115,0.013819,0.000000,0.000000,0.096277,0.970297,2.000000,0.001638,0.194101,0.245682,0.002653,0.200000,0.910227
89,teacher_recovery,0.065352,0.014509,0.000000,0.000000,0.095988,0.966337,2.000000,0.001066,0.201886,0.248403,0.003216,0.200000,0.911374
90,teacher_recovery,0.062722,0.014179,0.000000,0.000000,0.094827,0.955446,2.000000,0.000524,0.192216,0.249771,0.002533,0.200000,0.913155
91,teacher_recovery,0.064204,0.013931,0.000000,0.000000,0.090217,0.970297,2.000000,0.001313,0.198789,0.250000,0.002552,0.200000,0.917873
92,teacher_recovery,0.063668,0.014342,0.000000,0.000000,0.097182,0.976238,2.000000,0.000683,0.195379,0.250000,0.002236,0.200000,0.917254
93,teacher_recovery,0.063105,0.013987,0.000000,0.000000,0.091918,0.970297,2.000000,0.001567,0.194644,0.250000,0.001896,0.200000,0.915221
94,teacher_recovery,0.063773,0.014213,0.000000,0.000000,0.100083,0.974257,2.000000,0.001451,0.195856,0.250000,0.002620,0.200000,0.911957
95,teacher_recovery,0.064577,0.013714,0.000000,0.000000,0.094777,0.962376,2.000000,0.000216,0.201347,0.250000,0.002582,0.200000,0.912570
96,teacher_recovery,0.059949,0.013072,0.000000,0.000000,0.093359,0.959406,2.000000,0.000336,0.185987,0.250000,0.001821,0.200000,0.921405
97,teacher_recovery,0.064920,0.014136,0.000000,0.000000,0.093784,0.964356,2.000000,0.001109,0.200896,0.250000,0.002523,0.200000,0.916607
98,teacher_recovery,0.061746,0.013808,0.000000,0.000000,0.097465,0.968317,2.000000,0.001574,0.189503,0.250000,0.002415,0.200000,0.918183
99,teacher_recovery,0.067260,0.016993,0.000000,0.000000,0.096762,0.968317,2.000000,0.002070,0.197918,0.250000,0.003424,0.200000,0.912740
100,teacher_recovery,0.062802,0.014826,0.000000,0.000000,0.096485,0.980198,2.000000,0.001118,0.189534,0.250000,0.002682,0.200000,0.911365
101,hard_consolidation,0.064395,0.014059,0.000000,0.000000,0.098519,0.973267,2.000000,0.001200,0.198490,0.250000,0.003264,0.200000,0.913697
102,hard_consolidation,0.059092,0.012014,0.000000,0.000000,0.097518,0.977228,2.000000,0.000633,0.186425,0.250000,0.002203,0.200000,0.924051
103,hard_consolidation,0.061661,0.012268,0.000000,0.000000,0.096972,0.974257,2.000000,0.000793,0.195416,0.250000,0.002496,0.200000,0.921628
104,hard_consolidation,0.060733,0.011720,0.000000,0.000000,0.100309,0.974257,2.000000,0.000365,0.194998,0.250000,0.001225,0.200000,0.925256
105,hard_consolidation,0.060025,0.014401,0.000000,0.000000,0.098254,0.970297,2.000000,0.002078,0.178524,0.250000,0.004445,0.200000,0.921124
106,hard_consolidation,0.058649,0.012653,0.000000,0.000000,0.096797,0.969307,2.000000,0.001124,0.181683,0.250000,0.002596,0.200000,0.918625
107,hard_consolidation,0.056826,0.012279,0.000000,0.000000,0.101511,0.970297,2.000000,0.000405,0.175950,0.250000,0.002700,0.200000,0.927289
108,hard_consolidation,0.061273,0.012472,0.000000,0.000000,0.091726,0.969307,2.000000,0.000531,0.194158,0.250000,0.001172,0.200000,0.930157
109,hard_consolidation,0.058786,0.012092,0.000000,0.000000,0.092753,0.971287,2.000000,0.000800,0.184812,0.250000,0.002255,0.200000,0.926947
110,hard_consolidation,0.061606,0.011973,0.000000,0.000000,0.101725,0.976238,2.000000,0.000881,0.196701,0.250000,0.002068,0.200000,0.928175
111,hard_consolidation,0.058956,0.012236,0.000000,0.000000,0.098049,0.970297,2.000000,0.002044,0.183926,0.250000,0.003178,0.200000,0.924660
112,hard_consolidation,0.054997,0.012154,0.000000,0.000000,0.095265,0.984158,2.000000,0.000366,0.169685,0.250000,0.002016,0.200000,0.928569
113,hard_consolidation,0.055430,0.011510,0.000000,0.000000,0.094763,0.971287,2.000000,0.000215,0.174235,0.250000,0.001755,0.200000,0.932185
114,hard_consolidation,0.056890,0.011687,0.000000,0.000000,0.095019,0.958416,2.000000,0.000967,0.178963,0.250000,0.002069,0.200000,0.934749
115,hard_consolidation,0.057879,0.013048,0.000000,0.000000,0.092377,0.975248,2.000000,0.000996,0.177113,0.250000,0.002515,0.200000,0.924514
116,hard_consolidation,0.057513,0.011633,0.000000,0.000000,0.092486,0.973267,2.000000,0.000497,0.182082,0.250000,0.001672,0.200000,0.929971
117,hard_consolidation,0.054690,0.011853,0.000000,0.000000,0.094079,0.971287,2.000000,0.000212,0.170203,0.250000,0.001378,0.200000,0.936317
118,hard_consolidation,0.056818,0.012343,0.000000,0.000000,0.091997,0.975248,2.000000,0.001789,0.175897,0.250000,0.002053,0.200000,0.931764
119,hard_consolidation,0.056299,0.011693,0.000000,0.000000,0.093792,0.973267,2.000000,0.000616,0.175919,0.250000,0.002976,0.200000,0.933726
120,hard_consolidation,0.053405,0.011265,0.000000,0.000000,0.092593,0.974257,2.000000,0.000660,0.167103,0.250000,0.001658,0.200000,0.934134
121,reliable_finetune,0.054453,0.011127,0.000000,0.000000,0.091426,0.980198,1.000000,0.000652,0.171915,0.250000,0.001572,0.200000,0.938328
122,reliable_finetune,0.054787,0.010664,0.000000,0.000000,0.091828,0.980198,1.000000,0.000513,0.175167,0.250000,0.001525,0.200000,0.934813
123,reliable_finetune,0.051798,0.010867,0.000000,0.000000,0.092444,0.976238,1.000000,0.000545,0.162691,0.250000,0.001155,0.200000,0.936273
124,reliable_finetune,0.055451,0.011022,0.000000,0.000000,0.093975,0.976238,1.000000,0.000526,0.176772,0.250000,0.001048,0.200000,0.937525
125,reliable_finetune,0.054545,0.010913,0.000000,0.000000,0.090192,0.986139,1.000000,0.000716,0.172862,0.250000,0.001905,0.200000,0.934522
126,reliable_finetune,0.050378,0.011094,0.000000,0.000000,0.093740,0.974257,1.000000,0.000738,0.155994,0.250000,0.001240,0.200000,0.936985
127,reliable_finetune,0.051654,0.010762,0.000000,0.000000,0.090367,0.966337,1.000000,0.000692,0.161603,0.250000,0.002284,0.200000,0.935634
128,reliable_finetune,0.052366,0.010548,0.000000,0.000000,0.087513,0.982178,1.000000,0.000520,0.165828,0.250000,0.001673,0.200000,0.934597
129,reliable_finetune,0.057571,0.010420,0.000000,0.000000,0.092605,0.990099,1.000000,0.000881,0.187545,0.250000,0.001101,0.200000,0.937711
130,reliable_finetune,0.053036,0.010717,0.000000,0.000000,0.088038,0.970297,1.000000,0.000992,0.168118,0.250000,0.001198,0.200000,0.936895
131,reliable_finetune,0.055839,0.010646,0.000000,0.000000,0.090043,0.970297,1.000000,0.000346,0.179801,0.250000,0.001127,0.200000,0.937367
132,reliable_finetune,0.053644,0.010917,0.000000,0.000000,0.090822,0.978218,1.000000,0.000867,0.169707,0.250000,0.001285,0.200000,0.935461
133,reliable_finetune,0.046410,0.010552,0.000000,0.000000,0.087748,0.978218,1.000000,0.000772,0.142539,0.250000,0.000927,0.200000,0.938448
134,reliable_finetune,0.055145,0.010525,0.000000,0.000000,0.089272,0.966337,1.000000,0.000796,0.177459,0.250000,0.001074,0.200000,0.941076
135,reliable_finetune,0.051603,0.010502,0.000000,0.000000,0.091251,0.970297,1.000000,0.001052,0.162452,0.250000,0.002176,0.200000,0.935783
136,reliable_finetune,0.054820,0.010589,0.000000,0.000000,0.092608,0.980198,1.000000,0.000582,0.175937,0.250000,0.001089,0.200000,0.936952
137,reliable_finetune,0.049827,0.010429,0.000000,0.000000,0.088402,0.982178,1.000000,0.000800,0.156340,0.250000,0.001364,0.200000,0.942225
138,reliable_finetune,0.053384,0.010565,0.000000,0.000000,0.090598,0.974257,1.000000,0.001217,0.169978,0.250000,0.001319,0.200000,0.933948
139,reliable_finetune,0.052122,0.010872,0.000000,0.000000,0.088477,0.986139,1.000000,0.000734,0.164210,0.250000,0.000804,0.200000,0.936196
140,reliable_finetune,0.048320,0.010602,0.000000,0.000000,0.092710,0.974257,1.000000,0.001049,0.150080,0.250000,0.000730,0.200000,0.941298
141,reliable_finetune,0.051359,0.010379,0.000000,0.000000,0.090833,0.970297,1.000000,0.000932,0.162679,0.250000,0.001319,0.200000,0.935253
142,reliable_finetune,0.056110,0.010877,0.000000,0.000000,0.092981,0.974257,1.000000,0.000750,0.179845,0.250000,0.001173,0.200000,0.939457
143,reliable_finetune,0.054175,0.010446,0.000000,0.000000,0.089598,0.964356,1.000000,0.001175,0.173763,0.250000,0.001144,0.200000,0.937805
144,reliable_finetune,0.052981,0.010156,0.000000,0.000000,0.093304,0.982178,1.000000,0.001126,0.170283,0.250000,0.000988,0.200000,0.937431
145,reliable_finetune,0.050858,0.010605,0.000000,0.000000,0.090550,0.976238,1.000000,0.000997,0.159830,0.250000,0.001227,0.200000,0.935849
146,reliable_finetune,0.053081,0.010416,0.000000,0.000000,0.090932,0.976238,1.000000,0.001062,0.169520,0.250000,0.001159,0.200000,0.933027
147,reliable_finetune,0.054021,0.010694,0.000000,0.000000,0.088316,0.984158,1.000000,0.001904,0.171845,0.250000,0.001353,0.200000,0.933348
148,reliable_finetune,0.052151,0.010130,0.000000,0.000000,0.086996,0.968317,1.000000,0.001386,0.167020,0.250000,0.000985,0.200000,0.938802
149,reliable_finetune,0.055732,0.010402,0.000000,0.000000,0.086371,0.978218,1.000000,0.001198,0.180117,0.250000,0.001201,0.200000,0.940760
150,reliable_finetune,0.053693,0.010416,0.000000,0.000000,0.089291,0.976238,1.000000,0.001049,0.172204,0.250000,0.000868,0.200000,0.934834
