epoch,stage,total,bce,aux_p3,aux_p3_weight,clean_iou,unvalue_accepted,unvalue_batch_count,unvalue_consistency,unvalue_dynamic,unvalue_dynamic_weight,unvalue_out,unvalue_out_weight,unvalue_reliable_pixel
60,box_introduction,0.028425,0.019250,0.000000,0.000000,0.078640,0.801980,1.000000,0.000404,0.105670,0.000000,0.000940,0.199588,0.843212
61,teacher_recovery,0.029543,0.021014,0.000000,0.000000,0.082003,0.842574,2.000000,0.000636,0.130440,0.000228,0.001480,0.200000,0.834928
62,teacher_recovery,0.029960,0.021183,0.000000,0.000000,0.083197,0.829703,2.000000,0.000519,0.136201,0.001593,0.001250,0.200000,0.829503
63,teacher_recovery,0.029304,0.020633,0.000000,0.000000,0.080761,0.830693,2.000000,0.000143,0.108001,0.004311,0.000685,0.200000,0.849073
64,teacher_recovery,0.028439,0.019628,0.000000,0.000000,0.079265,0.857426,2.000000,0.000199,0.096370,0.008351,0.000436,0.200000,0.858210
65,teacher_recovery,0.028875,0.019888,0.000000,0.000000,0.078460,0.885149,2.000000,0.000261,0.076888,0.013669,0.000530,0.200000,0.871606
66,teacher_recovery,0.029407,0.020285,0.000000,0.000000,0.078282,0.900000,2.000000,0.000239,0.060864,0.020207,0.000313,0.200000,0.889256
67,teacher_recovery,0.029657,0.020164,0.000000,0.000000,0.076940,0.897030,2.000000,0.000584,0.057344,0.027893,0.001035,0.200000,0.900474
68,teacher_recovery,0.032512,0.021853,0.000000,0.000000,0.081404,0.910891,2.000000,0.001277,0.062848,0.036643,0.001104,0.200000,0.907589
69,teacher_recovery,0.030312,0.020374,0.000000,0.000000,0.078294,0.886139,2.000000,0.000400,0.042144,0.046361,0.000872,0.200000,0.916273
70,teacher_recovery,0.030728,0.020411,0.000000,0.000000,0.076774,0.913861,2.000000,0.000837,0.042623,0.056940,0.001053,0.200000,0.921801
71,teacher_recovery,0.029822,0.019842,0.000000,0.000000,0.075048,0.908911,2.000000,0.000474,0.033969,0.068266,0.000841,0.200000,0.927474
72,teacher_recovery,0.032068,0.021181,0.000000,0.000000,0.075504,0.914851,2.000000,0.000875,0.039234,0.080212,0.000961,0.200000,0.929882
73,teacher_recovery,0.034255,0.021729,0.000000,0.000000,0.082220,0.910891,2.000000,0.001600,0.042779,0.092650,0.001573,0.200000,0.930686
74,teacher_recovery,0.031122,0.020236,0.000000,0.000000,0.078246,0.912871,2.000000,0.000417,0.027424,0.105442,0.000773,0.200000,0.936490
75,teacher_recovery,0.033160,0.021794,0.000000,0.000000,0.076363,0.921782,2.000000,0.000794,0.029661,0.118448,0.000986,0.200000,0.938943
76,teacher_recovery,0.034908,0.023807,0.000000,0.000000,0.078245,0.916832,2.000000,0.000657,0.023330,0.131526,0.000957,0.200000,0.942212
77,teacher_recovery,0.038599,0.024723,0.000000,0.000000,0.083016,0.922772,2.000000,0.001522,0.036732,0.144533,0.001078,0.200000,0.940605
78,teacher_recovery,0.033539,0.020924,0.000000,0.000000,0.078814,0.932673,2.000000,0.000677,0.027602,0.157325,0.001885,0.200000,0.944176
79,teacher_recovery,0.034452,0.021614,0.000000,0.000000,0.075310,0.941584,2.000000,0.001010,0.029102,0.169763,0.001708,0.200000,0.945026
80,teacher_recovery,0.033304,0.020865,0.000000,0.000000,0.078993,0.938614,2.000000,0.000822,0.021140,0.181711,0.003322,0.200000,0.945920
81,teacher_recovery,0.033217,0.020837,0.000000,0.000000,0.077516,0.938614,2.000000,0.000788,0.022040,0.193038,0.001722,0.200000,0.949796
82,teacher_recovery,0.032301,0.020693,0.000000,0.000000,0.073323,0.940594,2.000000,0.000526,0.019336,0.203619,0.001574,0.200000,0.951593
83,teacher_recovery,0.037714,0.022431,0.000000,0.000000,0.084475,0.947525,2.000000,0.001348,0.030792,0.213339,0.001034,0.200000,0.951585
84,teacher_recovery,0.034518,0.022678,0.000000,0.000000,0.079393,0.953465,2.000000,0.000397,0.015473,0.222091,0.002314,0.200000,0.950519
85,teacher_recovery,0.034840,0.021494,0.000000,0.000000,0.077834,0.943564,2.000000,0.000841,0.022893,0.229779,0.001272,0.200000,0.954083
86,teacher_recovery,0.034241,0.021804,0.000000,0.000000,0.078800,0.930693,2.000000,0.000548,0.017740,0.236319,0.001763,0.200000,0.952037
87,teacher_recovery,0.033187,0.020844,0.000000,0.000000,0.079280,0.941584,2.000000,0.000270,0.017262,0.241640,0.001096,0.200000,0.960707
88,teacher_recovery,0.034087,0.021209,0.000000,0.000000,0.080274,0.934653,2.000000,0.000720,0.018503,0.245682,0.001373,0.200000,0.958981
89,teacher_recovery,0.032024,0.020378,0.000000,0.000000,0.077036,0.939604,2.000000,0.000457,0.015167,0.248403,0.000760,0.200000,0.961892
90,teacher_recovery,0.033216,0.021612,0.000000,0.000000,0.076260,0.942574,2.000000,0.000565,0.014887,0.249771,0.001157,0.200000,0.963314
91,teacher_recovery,0.029820,0.019750,0.000000,0.000000,0.076694,0.928713,2.000000,0.000303,0.008951,0.250000,0.000742,0.200000,0.962524
92,teacher_recovery,0.031124,0.020000,0.000000,0.000000,0.078025,0.929703,2.000000,0.000420,0.012548,0.250000,0.000820,0.200000,0.962243
93,teacher_recovery,0.033976,0.021314,0.000000,0.000000,0.078270,0.931683,2.000000,0.000963,0.017861,0.250000,0.001606,0.200000,0.958752
94,teacher_recovery,0.034070,0.021000,0.000000,0.000000,0.079982,0.935644,2.000000,0.000941,0.019295,0.250000,0.001003,0.200000,0.966471
95,teacher_recovery,0.033080,0.021286,0.000000,0.000000,0.080725,0.921782,2.000000,0.000561,0.013210,0.250000,0.001958,0.200000,0.961406
96,teacher_recovery,0.030036,0.020329,0.000000,0.000000,0.076389,0.955446,2.000000,0.000127,0.007425,0.250000,0.001028,0.200000,0.961677
97,teacher_recovery,0.032501,0.020077,0.000000,0.000000,0.080254,0.938614,2.000000,0.000632,0.016814,0.250000,0.000818,0.200000,0.963619
98,teacher_recovery,0.030597,0.020073,0.000000,0.000000,0.075854,0.945545,2.000000,0.000343,0.011223,0.250000,0.000581,0.200000,0.967841
99,teacher_recovery,0.029838,0.019635,0.000000,0.000000,0.076509,0.928713,2.000000,0.000217,0.009654,0.250000,0.000640,0.200000,0.970642
100,teacher_recovery,0.033115,0.020673,0.000000,0.000000,0.079333,0.937624,2.000000,0.001050,0.016107,0.250000,0.002146,0.200000,0.965937
101,hard_consolidation,0.032352,0.018735,0.000000,0.000000,0.077357,0.931683,2.000000,0.000482,0.012403,0.250000,0.000888,0.200000,0.970018
102,hard_consolidation,0.032157,0.018353,0.000000,0.000000,0.076942,0.934653,2.000000,0.000588,0.013343,0.250000,0.000900,0.200000,0.968866
103,hard_consolidation,0.030895,0.017728,0.000000,0.000000,0.075885,0.943564,2.000000,0.000421,0.010974,0.250000,0.001420,0.200000,0.966582
104,hard_consolidation,0.030785,0.017731,0.000000,0.000000,0.075602,0.943564,2.000000,0.000502,0.010936,0.250000,0.001074,0.200000,0.968328
105,hard_consolidation,0.030170,0.017755,0.000000,0.000000,0.075864,0.948515,2.000000,0.000441,0.008205,0.250000,0.001132,0.200000,0.971378
106,hard_consolidation,0.033466,0.019302,0.000000,0.000000,0.076180,0.941584,2.000000,0.000743,0.015064,0.250000,0.001018,0.200000,0.970119
107,hard_consolidation,0.030463,0.018087,0.000000,0.000000,0.073642,0.940594,2.000000,0.000300,0.009304,0.250000,0.001077,0.200000,0.967445
108,hard_consolidation,0.028980,0.017330,0.000000,0.000000,0.073611,0.936634,2.000000,0.000149,0.006624,0.250000,0.000859,0.200000,0.971607
109,hard_consolidation,0.028766,0.017125,0.000000,0.000000,0.070728,0.940594,2.000000,0.000266,0.008241,0.250000,0.000685,0.200000,0.971423
110,hard_consolidation,0.032220,0.017925,0.000000,0.000000,0.078116,0.938614,2.000000,0.000782,0.014712,0.250000,0.000813,0.200000,0.972617
111,hard_consolidation,0.031756,0.018229,0.000000,0.000000,0.074495,0.933663,2.000000,0.000617,0.012141,0.250000,0.002640,0.200000,0.970764
112,hard_consolidation,0.031476,0.017244,0.000000,0.000000,0.077320,0.925743,2.000000,0.000835,0.014168,0.250000,0.001692,0.200000,0.972642
113,hard_consolidation,0.030852,0.017660,0.000000,0.000000,0.076495,0.941584,2.000000,0.000646,0.010519,0.250000,0.001653,0.200000,0.968463
114,hard_consolidation,0.030687,0.017892,0.000000,0.000000,0.074663,0.936634,2.000000,0.000234,0.010289,0.250000,0.001280,0.200000,0.972117
115,hard_consolidation,0.030246,0.017819,0.000000,0.000000,0.072727,0.954455,2.000000,0.000341,0.009996,0.250000,0.001071,0.200000,0.972295
116,hard_consolidation,0.032687,0.018952,0.000000,0.000000,0.074146,0.941584,2.000000,0.000808,0.013599,0.250000,0.002043,0.200000,0.972123
117,hard_consolidation,0.030891,0.017392,0.000000,0.000000,0.075954,0.952475,2.000000,0.001447,0.010085,0.250000,0.003890,0.200000,0.972775
118,hard_consolidation,0.031722,0.018086,0.000000,0.000000,0.075662,0.941584,2.000000,0.000654,0.009671,0.250000,0.005489,0.200000,0.971058
119,hard_consolidation,0.032434,0.018258,0.000000,0.000000,0.075069,0.954455,2.000000,0.000580,0.013997,0.250000,0.003191,0.200000,0.973226
120,hard_consolidation,0.030694,0.017987,0.000000,0.000000,0.076387,0.950495,2.000000,0.000385,0.008773,0.250000,0.001551,0.200000,0.973518
121,reliable_finetune,0.027639,0.016451,0.000000,0.000000,0.071022,0.934653,1.000000,0.000019,0.003483,0.250000,0.000847,0.200000,0.970773
122,reliable_finetune,0.028151,0.016471,0.000000,0.000000,0.073601,0.946535,1.000000,0.000047,0.004117,0.250000,0.000669,0.200000,0.971300
123,reliable_finetune,0.028965,0.016284,0.000000,0.000000,0.074995,0.940594,1.000000,0.000319,0.007036,0.250000,0.000962,0.200000,0.973966
124,reliable_finetune,0.028139,0.016336,0.000000,0.000000,0.072299,0.938614,1.000000,0.000069,0.005050,0.250000,0.001046,0.200000,0.972242
125,reliable_finetune,0.028711,0.016409,0.000000,0.000000,0.073196,0.938614,1.000000,0.000665,0.006698,0.250000,0.000690,0.200000,0.973134
126,reliable_finetune,0.028524,0.016693,0.000000,0.000000,0.071764,0.922772,1.000000,0.000083,0.005101,0.250000,0.001498,0.200000,0.972094
127,reliable_finetune,0.028456,0.015743,0.000000,0.000000,0.071959,0.952475,1.000000,0.000800,0.008423,0.250000,0.001439,0.200000,0.971733
128,reliable_finetune,0.027856,0.015970,0.000000,0.000000,0.071974,0.940594,1.000000,0.000332,0.005963,0.250000,0.000480,0.200000,0.975872
129,reliable_finetune,0.028099,0.016119,0.000000,0.000000,0.070867,0.954455,1.000000,0.000131,0.006848,0.250000,0.000687,0.200000,0.973606
130,reliable_finetune,0.028636,0.016700,0.000000,0.000000,0.068920,0.948515,1.000000,0.000252,0.007392,0.250000,0.001153,0.200000,0.973692
131,reliable_finetune,0.028958,0.016545,0.000000,0.000000,0.073080,0.962376,1.000000,0.000206,0.007324,0.250000,0.000661,0.200000,0.976234
132,reliable_finetune,0.028015,0.015928,0.000000,0.000000,0.069734,0.952475,1.000000,0.000237,0.007740,0.250000,0.000890,0.200000,0.971330
133,reliable_finetune,0.028920,0.016244,0.000000,0.000000,0.071736,0.942574,1.000000,0.000226,0.007737,0.250000,0.002410,0.200000,0.974920
134,reliable_finetune,0.028838,0.016208,0.000000,0.000000,0.073806,0.952475,1.000000,0.000280,0.007336,0.250000,0.001191,0.200000,0.971489
135,reliable_finetune,0.028410,0.016321,0.000000,0.000000,0.072199,0.964356,1.000000,0.000115,0.006368,0.250000,0.000888,0.200000,0.974822
136,reliable_finetune,0.027989,0.016074,0.000000,0.000000,0.070546,0.946535,1.000000,0.000664,0.006660,0.250000,0.000695,0.200000,0.971149
137,reliable_finetune,0.027993,0.015976,0.000000,0.000000,0.073113,0.948515,1.000000,0.000087,0.005267,0.250000,0.001257,0.200000,0.975295
138,reliable_finetune,0.027871,0.016344,0.000000,0.000000,0.070291,0.954455,1.000000,0.000147,0.005538,0.250000,0.000470,0.200000,0.974361
139,reliable_finetune,0.027772,0.016172,0.000000,0.000000,0.071757,0.944554,1.000000,0.000122,0.004920,0.250000,0.000565,0.200000,0.974676
140,reliable_finetune,0.028175,0.016287,0.000000,0.000000,0.070590,0.948515,1.000000,0.000209,0.006034,0.250000,0.001422,0.200000,0.972040
141,reliable_finetune,0.028025,0.016008,0.000000,0.000000,0.070449,0.948515,1.000000,0.000209,0.007143,0.250000,0.000784,0.200000,0.973710
142,reliable_finetune,0.027744,0.016119,0.000000,0.000000,0.071090,0.940594,1.000000,0.000307,0.005240,0.250000,0.000723,0.200000,0.975026
143,reliable_finetune,0.027513,0.016023,0.000000,0.000000,0.069334,0.946535,1.000000,0.000301,0.005587,0.250000,0.000869,0.200000,0.972312
144,reliable_finetune,0.029376,0.016372,0.000000,0.000000,0.070041,0.968317,1.000000,0.000461,0.009897,0.250000,0.002503,0.200000,0.969477
145,reliable_finetune,0.027318,0.015768,0.000000,0.000000,0.069497,0.950495,1.000000,0.000188,0.004582,0.250000,0.002333,0.200000,0.971627
146,reliable_finetune,0.026934,0.015522,0.000000,0.000000,0.069935,0.942574,1.000000,0.000154,0.005237,0.250000,0.000520,0.200000,0.973140
147,reliable_finetune,0.027935,0.016291,0.000000,0.000000,0.069130,0.940594,1.000000,0.000225,0.006324,0.250000,0.000877,0.200000,0.972716
148,reliable_finetune,0.027886,0.016131,0.000000,0.000000,0.069022,0.960396,1.000000,0.000210,0.006798,0.250000,0.000922,0.200000,0.971358
149,reliable_finetune,0.027400,0.015330,0.000000,0.000000,0.070490,0.962376,1.000000,0.000215,0.007213,0.250000,0.000928,0.200000,0.974356
150,reliable_finetune,0.027545,0.015798,0.000000,0.000000,0.070187,0.946535,1.000000,0.000262,0.006045,0.250000,0.000979,0.200000,0.972243
