epoch,stage,total,bce,wbce,nc,q,unvalue_accepted,unvalue_batch_count,unvalue_consistency,unvalue_dynamic,unvalue_dynamic_weight,unvalue_out,unvalue_out_weight,unvalue_reliable_pixel
29,mask_warmup,0.015280,0.015280,0.015280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,mask_warmup,0.015158,0.015158,0.015158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,mask_warmup,0.016233,0.016233,0.016233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,mask_warmup,0.014228,0.014228,0.014228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,mask_warmup,0.014415,0.014415,0.014415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,mask_warmup,0.013697,0.013697,0.013697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,mask_warmup,0.019431,0.019431,0.019431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,mask_warmup,0.014320,0.014320,0.014320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,mask_warmup,0.013850,0.013850,0.013850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,mask_warmup,0.013305,0.013305,0.013305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,mask_warmup,0.012730,0.012730,0.012730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,mask_warmup,0.013477,0.013477,0.013477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,box_introduction,0.013795,0.013787,0.013787,0.000000,0.000000,0.916832,1.000000,0.001762,0.270715,0.000000,0.027341,0.000410,0.290399
42,box_introduction,0.012198,0.012133,0.012133,0.000000,0.000000,0.914851,1.000000,0.000121,0.269021,0.000000,0.023757,0.002859,0.283192
43,box_introduction,0.012661,0.012521,0.012521,0.000000,0.000000,0.924752,1.000000,0.000235,0.295822,0.000000,0.017600,0.007701,0.293784
44,box_introduction,0.012169,0.011985,0.011985,0.000000,0.000000,0.893069,1.000000,0.000353,0.298556,0.000000,0.012588,0.014815,0.310067
45,box_introduction,0.012661,0.012325,0.012325,0.000000,0.000000,0.918812,1.000000,0.000466,0.277984,0.000000,0.013855,0.024027,0.300735
46,box_introduction,0.011945,0.011709,0.011709,0.000000,0.000000,0.922772,1.000000,0.000262,0.304084,0.000000,0.006518,0.035110,0.316319
47,box_introduction,0.012683,0.012288,0.012288,0.000000,0.000000,0.920792,1.000000,0.002251,0.309164,0.000000,0.008015,0.047791,0.308497
48,box_introduction,0.012805,0.012384,0.012384,0.000000,0.000000,0.897030,1.000000,0.000742,0.306256,0.000000,0.006869,0.061757,0.304404
49,box_introduction,0.015373,0.014770,0.014770,0.000000,0.000000,0.897030,1.000000,0.000688,0.302860,0.000000,0.007816,0.076664,0.304261
50,box_introduction,0.012526,0.012174,0.012174,0.000000,0.000000,0.885149,1.000000,0.000483,0.291204,0.000000,0.003818,0.092147,0.292349
51,box_introduction,0.013541,0.012943,0.012943,0.000000,0.000000,0.895050,1.000000,0.000821,0.315485,0.000000,0.005522,0.107822,0.314608
52,box_introduction,0.012124,0.011909,0.011909,0.000000,0.000000,0.900990,1.000000,0.000773,0.274250,0.000000,0.001756,0.123305,0.312167
53,box_introduction,0.012383,0.011658,0.011658,0.000000,0.000000,0.877228,1.000000,0.000417,0.293604,0.000000,0.005243,0.138215,0.315658
54,box_introduction,0.013542,0.012882,0.012882,0.000000,0.000000,0.869307,1.000000,0.001062,0.279380,0.000000,0.004328,0.152183,0.296219
55,box_introduction,0.011998,0.011319,0.011319,0.000000,0.000000,0.839604,1.000000,0.000259,0.266715,0.000000,0.004099,0.164866,0.310695
56,box_introduction,0.011640,0.011435,0.011435,0.000000,0.000000,0.869307,1.000000,0.000146,0.276643,0.000000,0.001165,0.175952,0.319584
57,box_introduction,0.011352,0.011079,0.011079,0.000000,0.000000,0.881188,1.000000,0.001156,0.296775,0.000000,0.001475,0.185168,0.311793
58,box_introduction,0.013220,0.012537,0.012537,0.000000,0.000000,0.821782,1.000000,0.001477,0.290899,0.000000,0.003561,0.192287,0.317384
59,box_introduction,0.011709,0.011443,0.011443,0.000000,0.000000,0.871287,1.000000,0.000127,0.284285,0.000000,0.001348,0.197133,0.310938
60,box_introduction,0.012181,0.011685,0.011685,0.000000,0.000000,0.847525,1.000000,0.001755,0.287851,0.000000,0.002485,0.199588,0.305544
61,teacher_recovery,0.013228,0.012663,0.012663,0.000000,0.000000,0.878218,2.000000,0.001231,0.322747,0.000228,0.002469,0.200000,0.315013
62,teacher_recovery,0.012812,0.011946,0.011946,0.000000,0.000000,0.860396,2.000000,0.000728,0.313225,0.001593,0.001825,0.200000,0.310153
63,teacher_recovery,0.013293,0.011678,0.011678,0.000000,0.000000,0.880198,2.000000,0.000133,0.316807,0.004311,0.001267,0.200000,0.312865
64,teacher_recovery,0.014005,0.011305,0.011305,0.000000,0.000000,0.866337,2.000000,0.000271,0.305353,0.008351,0.000800,0.200000,0.310595
65,teacher_recovery,0.015697,0.011408,0.011408,0.000000,0.000000,0.903960,2.000000,0.001076,0.293682,0.013669,0.001349,0.200000,0.318135
66,teacher_recovery,0.017628,0.011658,0.011658,0.000000,0.000000,0.891089,2.000000,0.000317,0.286376,0.020207,0.000864,0.200000,0.306581
67,teacher_recovery,0.020069,0.011575,0.011575,0.000000,0.000000,0.888119,2.000000,0.000654,0.295153,0.027893,0.001286,0.200000,0.322081
68,teacher_recovery,0.022562,0.011943,0.011943,0.000000,0.000000,0.938614,2.000000,0.000937,0.275605,0.036643,0.002463,0.200000,0.323219
69,teacher_recovery,0.024099,0.011490,0.011490,0.000000,0.000000,0.938614,2.000000,0.000308,0.265308,0.046361,0.001506,0.200000,0.316989
70,teacher_recovery,0.026066,0.011797,0.011797,0.000000,0.000000,0.930693,2.000000,0.000700,0.243941,0.056940,0.001810,0.200000,0.323507
71,teacher_recovery,0.028946,0.011575,0.011575,0.000000,0.000000,0.941584,2.000000,0.000532,0.246727,0.068266,0.002721,0.200000,0.325595
72,teacher_recovery,0.032032,0.011341,0.011341,0.000000,0.000000,0.937624,2.000000,0.000446,0.253569,0.080212,0.001780,0.200000,0.322304
73,teacher_recovery,0.032112,0.011433,0.011433,0.000000,0.000000,0.939604,2.000000,0.001120,0.216462,0.092650,0.003134,0.200000,0.313604
74,teacher_recovery,0.034954,0.011431,0.011431,0.000000,0.000000,0.954455,2.000000,0.001179,0.214835,0.105442,0.004118,0.200000,0.315825
75,teacher_recovery,0.040028,0.013081,0.013081,0.000000,0.000000,0.954455,2.000000,0.001183,0.222388,0.118448,0.003074,0.200000,0.311035
76,teacher_recovery,0.040708,0.011475,0.011475,0.000000,0.000000,0.965347,2.000000,0.000476,0.219757,0.131526,0.001878,0.200000,0.327791
77,teacher_recovery,0.042281,0.011239,0.011239,0.000000,0.000000,0.950495,2.000000,0.000215,0.210211,0.144533,0.003347,0.200000,0.323624
78,teacher_recovery,0.044340,0.011580,0.011580,0.000000,0.000000,0.964356,2.000000,0.000673,0.204272,0.157325,0.003204,0.200000,0.324972
79,teacher_recovery,0.046375,0.010869,0.010869,0.000000,0.000000,0.967327,2.000000,0.000141,0.206469,0.169763,0.002056,0.200000,0.338905
80,teacher_recovery,0.047189,0.011151,0.011151,0.000000,0.000000,0.963366,2.000000,0.000378,0.193695,0.181711,0.004121,0.200000,0.325929
81,teacher_recovery,0.055149,0.012398,0.012398,0.000000,0.000000,0.965347,2.000000,0.001887,0.218318,0.193038,0.002689,0.200000,0.325130
82,teacher_recovery,0.052369,0.012618,0.012618,0.000000,0.000000,0.958416,2.000000,0.001118,0.193000,0.203619,0.002230,0.200000,0.305650
83,teacher_recovery,0.050505,0.011598,0.011598,0.000000,0.000000,0.965347,2.000000,0.000438,0.180135,0.213339,0.002273,0.200000,0.322891
84,teacher_recovery,0.052978,0.011595,0.011595,0.000000,0.000000,0.967327,2.000000,0.000218,0.184517,0.222091,0.002075,0.200000,0.325193
85,teacher_recovery,0.054455,0.011775,0.011775,0.000000,0.000000,0.966337,2.000000,0.001162,0.182714,0.229779,0.003308,0.200000,0.326797
86,teacher_recovery,0.058051,0.012191,0.012191,0.000000,0.000000,0.956436,2.000000,0.000731,0.190352,0.236319,0.004170,0.200000,0.319415
87,teacher_recovery,0.053368,0.011719,0.011719,0.000000,0.000000,0.969307,2.000000,0.000388,0.169532,0.241640,0.003367,0.200000,0.341670
88,teacher_recovery,0.052684,0.011259,0.011259,0.000000,0.000000,0.958416,2.000000,0.000528,0.166264,0.245682,0.002766,0.200000,0.321608
89,teacher_recovery,0.054432,0.010929,0.010929,0.000000,0.000000,0.958416,2.000000,0.000549,0.172615,0.248403,0.002982,0.200000,0.337490
90,teacher_recovery,0.053962,0.011473,0.011473,0.000000,0.000000,0.974257,2.000000,0.001243,0.166953,0.249771,0.003633,0.200000,0.331969
91,teacher_recovery,0.056095,0.011783,0.011783,0.000000,0.000000,0.967327,2.000000,0.001221,0.174826,0.250000,0.002725,0.200000,0.321441
92,teacher_recovery,0.055112,0.011849,0.011849,0.000000,0.000000,0.967327,2.000000,0.000767,0.169696,0.250000,0.004003,0.200000,0.316311
93,teacher_recovery,0.053800,0.011155,0.011155,0.000000,0.000000,0.973267,2.000000,0.000420,0.168592,0.250000,0.002380,0.200000,0.334828
94,teacher_recovery,0.050261,0.010888,0.010888,0.000000,0.000000,0.969307,2.000000,0.000887,0.154823,0.250000,0.003115,0.200000,0.331740
95,teacher_recovery,0.050313,0.011033,0.011033,0.000000,0.000000,0.971287,2.000000,0.000353,0.154890,0.250000,0.002702,0.200000,0.335280
96,teacher_recovery,0.053063,0.011488,0.011488,0.000000,0.000000,0.964356,2.000000,0.001034,0.163956,0.250000,0.002671,0.200000,0.330972
97,teacher_recovery,0.051756,0.011168,0.011168,0.000000,0.000000,0.963366,2.000000,0.000637,0.159617,0.250000,0.003260,0.200000,0.323547
98,teacher_recovery,0.050156,0.011622,0.011622,0.000000,0.000000,0.983168,2.000000,0.000581,0.151887,0.250000,0.002667,0.200000,0.343947
99,teacher_recovery,0.052298,0.010800,0.010800,0.000000,0.000000,0.974257,2.000000,0.000861,0.164048,0.250000,0.002214,0.200000,0.332110
100,teacher_recovery,0.048575,0.010741,0.010741,0.000000,0.000000,0.971287,2.000000,0.000996,0.146650,0.250000,0.005606,0.200000,0.334212
101,hard_consolidation,0.048152,0.010104,0.010104,0.000000,0.000000,0.956436,2.000000,0.001087,0.150289,0.250000,0.002105,0.200000,0.333053
102,hard_consolidation,0.053280,0.011123,0.011123,0.000000,0.000000,0.966337,2.000000,0.003196,0.162702,0.250000,0.006608,0.200000,0.317049
103,hard_consolidation,0.048854,0.010165,0.010165,0.000000,0.000000,0.971287,2.000000,0.000574,0.152118,0.250000,0.003152,0.200000,0.329836
104,hard_consolidation,0.050124,0.010021,0.010021,0.000000,0.000000,0.966337,2.000000,0.000264,0.158117,0.250000,0.002801,0.200000,0.328028
105,hard_consolidation,0.048056,0.009781,0.009781,0.000000,0.000000,0.965347,2.000000,0.000402,0.150594,0.250000,0.003031,0.200000,0.327312
106,hard_consolidation,0.047764,0.010548,0.010548,0.000000,0.000000,0.966337,2.000000,0.001619,0.145729,0.250000,0.003517,0.200000,0.319947
107,hard_consolidation,0.046322,0.010060,0.010060,0.000000,0.000000,0.970297,2.000000,0.000409,0.143068,0.250000,0.002371,0.200000,0.340013
108,hard_consolidation,0.046961,0.009732,0.009732,0.000000,0.000000,0.973267,2.000000,0.000476,0.146978,0.250000,0.002301,0.200000,0.319452
109,hard_consolidation,0.042142,0.009721,0.009721,0.000000,0.000000,0.972277,2.000000,0.000377,0.127520,0.250000,0.002608,0.200000,0.322457
110,hard_consolidation,0.046536,0.009771,0.009771,0.000000,0.000000,0.976238,2.000000,0.001027,0.144658,0.250000,0.002746,0.200000,0.342089
111,hard_consolidation,0.048969,0.010292,0.010292,0.000000,0.000000,0.976238,2.000000,0.001531,0.152133,0.250000,0.002834,0.200000,0.340895
112,hard_consolidation,0.046872,0.009753,0.009753,0.000000,0.000000,0.971287,2.000000,0.001100,0.144774,0.250000,0.004352,0.200000,0.327222
113,hard_consolidation,0.047343,0.009817,0.009817,0.000000,0.000000,0.971287,2.000000,0.000797,0.147821,0.250000,0.002653,0.200000,0.330170
114,hard_consolidation,0.043609,0.010287,0.010287,0.000000,0.000000,0.966337,2.000000,0.001529,0.130436,0.250000,0.003182,0.200000,0.325598
115,hard_consolidation,0.042295,0.010280,0.010280,0.000000,0.000000,0.969307,2.000000,0.000793,0.125299,0.250000,0.003251,0.200000,0.322344
116,hard_consolidation,0.042375,0.009760,0.009760,0.000000,0.000000,0.965347,2.000000,0.001342,0.128004,0.250000,0.002732,0.200000,0.329453
117,hard_consolidation,0.044954,0.010330,0.010330,0.000000,0.000000,0.964356,2.000000,0.002863,0.134196,0.250000,0.004659,0.200000,0.329474
118,hard_consolidation,0.045680,0.009859,0.009859,0.000000,0.000000,0.962376,2.000000,0.000826,0.140756,0.250000,0.002955,0.200000,0.311510
119,hard_consolidation,0.041230,0.009758,0.009758,0.000000,0.000000,0.960396,2.000000,0.000747,0.123735,0.250000,0.002505,0.200000,0.324558
120,hard_consolidation,0.042335,0.009858,0.009858,0.000000,0.000000,0.962376,2.000000,0.000948,0.127846,0.250000,0.002340,0.200000,0.322784
121,reliable_finetune,0.041086,0.009435,0.009435,0.000000,0.000000,0.974257,1.000000,0.000434,0.124597,0.250000,0.002402,0.200000,0.330017
122,reliable_finetune,0.038637,0.009074,0.009074,0.000000,0.000000,0.968317,1.000000,0.000653,0.116639,0.250000,0.001851,0.200000,0.336237
123,reliable_finetune,0.040284,0.009757,0.009757,0.000000,0.000000,0.974257,1.000000,0.000384,0.120552,0.250000,0.001845,0.200000,0.345043
124,reliable_finetune,0.037306,0.009073,0.009073,0.000000,0.000000,0.980198,1.000000,0.000470,0.110581,0.250000,0.002821,0.200000,0.341959
125,reliable_finetune,0.043041,0.009136,0.009136,0.000000,0.000000,0.988119,1.000000,0.001105,0.133106,0.250000,0.002867,0.200000,0.345232
126,reliable_finetune,0.037532,0.009001,0.009001,0.000000,0.000000,0.960396,1.000000,0.001751,0.111748,0.250000,0.002533,0.200000,0.335405
127,reliable_finetune,0.041543,0.009265,0.009265,0.000000,0.000000,0.968317,1.000000,0.001890,0.127212,0.250000,0.001904,0.200000,0.330754
128,reliable_finetune,0.040372,0.009266,0.009266,0.000000,0.000000,0.978218,1.000000,0.000655,0.121362,0.250000,0.003660,0.200000,0.330235
129,reliable_finetune,0.039155,0.008887,0.008887,0.000000,0.000000,0.974257,1.000000,0.000975,0.119665,0.250000,0.001515,0.200000,0.339081
130,reliable_finetune,0.039477,0.008871,0.008871,0.000000,0.000000,0.966337,1.000000,0.000795,0.120675,0.250000,0.001985,0.200000,0.335976
131,reliable_finetune,0.041694,0.008745,0.008745,0.000000,0.000000,0.976238,1.000000,0.001554,0.129852,0.250000,0.002037,0.200000,0.335223
132,reliable_finetune,0.039642,0.009052,0.009052,0.000000,0.000000,0.978218,1.000000,0.001596,0.119898,0.250000,0.002676,0.200000,0.321636
133,reliable_finetune,0.037178,0.008883,0.008883,0.000000,0.000000,0.966337,1.000000,0.001806,0.111237,0.250000,0.001976,0.200000,0.340073
134,reliable_finetune,0.036093,0.009147,0.009147,0.000000,0.000000,0.972277,1.000000,0.000700,0.106233,0.250000,0.001763,0.200000,0.328793
135,reliable_finetune,0.038423,0.008920,0.008920,0.000000,0.000000,0.956436,1.000000,0.002973,0.115960,0.250000,0.001820,0.200000,0.321443
136,reliable_finetune,0.039442,0.008883,0.008883,0.000000,0.000000,0.970297,1.000000,0.001650,0.120685,0.250000,0.001525,0.200000,0.336215
137,reliable_finetune,0.036089,0.008825,0.008825,0.000000,0.000000,0.972277,1.000000,0.000927,0.107823,0.250000,0.001311,0.200000,0.330168
138,reliable_finetune,0.041981,0.008955,0.008955,0.000000,0.000000,0.970297,1.000000,0.002707,0.129683,0.250000,0.002349,0.200000,0.344951
139,reliable_finetune,0.039349,0.008834,0.008834,0.000000,0.000000,0.968317,1.000000,0.002128,0.120323,0.250000,0.001643,0.200000,0.338955
140,reliable_finetune,0.040389,0.008792,0.008792,0.000000,0.000000,0.966337,1.000000,0.002534,0.123506,0.250000,0.002972,0.200000,0.331021
141,reliable_finetune,0.041354,0.008809,0.008809,0.000000,0.000000,0.964356,1.000000,0.001353,0.127871,0.250000,0.002545,0.200000,0.327114
142,reliable_finetune,0.037650,0.009140,0.009140,0.000000,0.000000,0.972277,1.000000,0.001932,0.112164,0.250000,0.001862,0.200000,0.328076
143,reliable_finetune,0.041981,0.008839,0.008839,0.000000,0.000000,0.966337,1.000000,0.002238,0.130765,0.250000,0.001692,0.200000,0.317148
144,reliable_finetune,0.042448,0.008979,0.008979,0.000000,0.000000,0.986139,1.000000,0.002241,0.131949,0.250000,0.001847,0.200000,0.330569
145,reliable_finetune,0.037381,0.008743,0.008743,0.000000,0.000000,0.972277,1.000000,0.001779,0.112849,0.250000,0.001686,0.200000,0.327742
146,reliable_finetune,0.035921,0.008770,0.008770,0.000000,0.000000,0.968317,1.000000,0.001877,0.106870,0.250000,0.001698,0.200000,0.329334
147,reliable_finetune,0.037095,0.008495,0.008495,0.000000,0.000000,0.970297,1.000000,0.001778,0.112727,0.250000,0.001646,0.200000,0.325691
148,reliable_finetune,0.041986,0.008763,0.008763,0.000000,0.000000,0.956436,1.000000,0.003250,0.130128,0.250000,0.002641,0.200000,0.324669
149,reliable_finetune,0.041270,0.008734,0.008734,0.000000,0.000000,0.974257,1.000000,0.001604,0.128405,0.250000,0.001775,0.200000,0.325841
150,reliable_finetune,0.039248,0.008779,0.008779,0.000000,0.000000,0.958416,1.000000,0.002882,0.119649,0.250000,0.002063,0.200000,0.322953
