epoch,stage,total,bce
137,C3_reliable_0p3,0.005895,0.005895
138,C3_reliable_0p3,0.005882,0.005882
139,C3_reliable_0p3,0.005723,0.005723
140,C3_reliable_0p3,0.005791,0.005791
141,C3_reliable_0p3,0.005851,0.005851
142,C3_reliable_0p3,0.005768,0.005768
143,C3_reliable_0p3,0.005759,0.005759
144,C3_reliable_0p3,0.005790,0.005790
145,C3_reliable_0p3,0.005839,0.005839
146,C3_reliable_0p3,0.005631,0.005631
147,C3_reliable_0p3,0.005745,0.005745
148,C3_reliable_0p3,0.005662,0.005662
149,C3_reliable_0p3,0.005706,0.005706
150,C3_reliable_0p3,0.005675,0.005675
