epoch,S,Fw,E,MAE
30,0.8682,0.7633,0.9352,0.0266
35,0.8680,0.7618,0.9347,0.0274
40,0.8675,0.7700,0.9370,0.0258
45,0.8712,0.7784,0.9368,0.0245
50,0.8677,0.7773,0.9379,0.0249
55,0.8642,0.7695,0.9322,0.0267
60,0.8723,0.7851,0.9378,0.0242
65,0.8739,0.7921,0.9419,0.0231
70,0.8714,0.7899,0.9371,0.0239
75,0.8692,0.7875,0.9367,0.0240
80,0.8676,0.7852,0.9348,0.0253
