epoch,S,Fw,E,MAE
30,0.8484,0.7031,0.9216,0.0366
40,0.8439,0.6867,0.9207,0.0410
50,0.8500,0.7080,0.9219,0.0359
60,0.8575,0.7360,0.9301,0.0300
70,0.8587,0.7377,0.9297,0.0298
80,0.8570,0.7373,0.9249,0.0313
90,0.8610,0.7520,0.9328,0.0269
100,0.8625,0.7520,0.9336,0.0275
110,0.8620,0.7610,0.9345,0.0260
120,0.8573,0.7501,0.9298,0.0273
130,0.8633,0.7630,0.9344,0.0257
140,0.8627,0.7639,0.9347,0.0256
150,0.8632,0.7650,0.9354,0.0256
