epoch,S,Fw,E,MAE
30,0.8577,0.7692,0.9135,0.0681
40,0.8515,0.7545,0.9078,0.0715
50,0.8547,0.7693,0.9128,0.0646
60,0.8573,0.7904,0.9164,0.0607
70,0.8581,0.7866,0.9162,0.0619
80,0.8555,0.7870,0.9149,0.0646
90,0.8566,0.7973,0.9179,0.0599
100,0.8531,0.7914,0.9121,0.0627
110,0.8514,0.7964,0.9211,0.0595
120,0.8359,0.7712,0.9055,0.0650
130,0.8508,0.7943,0.9156,0.0601
140,0.8492,0.7931,0.9147,0.0604
150,0.8509,0.7968,0.9162,0.0597
