epoch,S,Fw,E,MAE
10,0.8484,0.7879,0.9109,0.0558
15,0.8573,0.7991,0.9132,0.0539
20,0.8383,0.7802,0.9046,0.0597
25,0.8602,0.8100,0.9220,0.0538
30,0.8495,0.8003,0.9193,0.0563
35,0.8588,0.8106,0.9197,0.0531
